TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
CHI,CHI @ NOP,2022-03-24,L,36,85,32,59,0.5423728813559322,10,24,0.4166666666666667,11,15,0.7333333333333333,4,23,27,19,11,5,3,15,-1,0
UTA,UTA @ BOS,2022-03-23,L,36,68,26,69,0.37681159420289856,7,29,0.2413793103448276,9,10,0.9,12,18,30,10,10,7,0,12,-25,0
SAS,SAS @ POR,2022-03-23,W,36,114,41,75,0.5466666666666666,16,32,0.5,16,18,0.8888888888888888,12,27,39,29,10,8,9,10,33,0
SAC,SAC @ IND,2022-03-23,W,36,85,33,61,0.5409836065573771,8,26,0.3076923076923077,11,14,0.7857142857142857,2,22,24,22,15,6,2,7,-4,0
POR,POR vs. SAS,2022-03-23,L,36,81,30,71,0.4225352112676056,5,18,0.2777777777777778,16,17,0.9411764705882353,8,21,29,15,15,5,3,16,-33,1
PHX,PHX @ MIN,2022-03-23,W,36,83,31,65,0.47692307692307695,8,26,0.3076923076923077,13,18,0.7222222222222222,10,26,36,22,12,3,8,15,-5,0
PHI,PHI @ LAL,2022-03-23,W,36,93,35,70,0.5,7,22,0.3181818181818182,16,20,0.8,6,24,30,19,4,7,4,7,2,0
ORL,ORL @ OKC,2022-03-23,L,36,74,27,72,0.375,10,38,0.2631578947368421,10,12,0.8333333333333334,9,30,39,17,8,3,3,16,-10,0
OKC,OKC vs. ORL,2022-03-23,W,36,84,26,61,0.4262295081967213,13,32,0.40625,19,22,0.8636363636363636,5,29,34,15,9,4,6,11,10,1
NYK,NYK @ CHA,2022-03-23,W,36,99,37,62,0.5967741935483871,18,36,0.5,7,8,0.875,3,21,24,26,7,4,2,13,12,0
MIN,MIN vs. PHX,2022-03-23,L,36,88,32,74,0.43243243243243246,9,33,0.2727272727272727,15,17,0.8823529411764706,11,25,36,19,7,5,4,15,5,1
MIA,MIA vs. GSW,2022-03-23,L,36,80,29,64,0.453125,12,26,0.46153846153846156,10,13,0.7692307692307693,6,22,28,21,8,7,1,13,-1,1
MEM,MEM vs. BKN,2022-03-23,W,36,103,37,81,0.4567901234567901,14,30,0.4666666666666667,15,18,0.8333333333333334,13,21,34,21,8,7,5,18,-1,1
LAL,LAL vs. PHI,2022-03-23,L,36,91,38,74,0.5135135135135135,10,22,0.45454545454545453,5,5,1.0,8,27,35,21,11,4,3,12,-2,1
IND,IND vs. SAC,2022-03-23,L,36,89,35,69,0.5072463768115942,12,29,0.41379310344827586,7,7,1.0,7,23,30,29,13,10,3,15,4,1
HOU,HOU @ DAL,2022-03-23,L,36,72,29,62,0.46774193548387094,3,21,0.14285714285714285,11,16,0.6875,8,24,32,15,10,6,3,16,-10,0
GSW,GSW @ MIA,2022-03-23,W,36,81,29,60,0.48333333333333334,8,27,0.2962962962962963,15,19,0.7894736842105263,6,28,34,17,10,3,2,17,1,0
DET,DET vs. ATL,2022-03-23,W,36,93,34,65,0.5230769230769231,9,22,0.4090909090909091,16,19,0.8421052631578947,9,35,44,24,14,7,3,11,15,1
DAL,DAL vs. HOU,2022-03-23,W,36,82,30,61,0.4918032786885246,5,21,0.23809523809523808,17,21,0.8095238095238095,6,24,30,16,9,5,1,15,10,1
CHA,CHA vs. NYK,2022-03-23,L,36,87,35,69,0.5072463768115942,9,34,0.2647058823529412,8,13,0.6153846153846154,14,22,36,21,10,5,3,9,-12,1
BOS,BOS vs. UTA,2022-03-23,W,36,93,36,59,0.6101694915254238,15,25,0.6,6,7,0.8571428571428571,4,25,29,28,10,5,9,12,25,1
BKN,BKN @ MEM,2022-03-23,L,36,104,36,70,0.5142857142857142,7,20,0.35,25,27,0.9259259259259259,10,24,34,16,8,5,7,15,1,0
ATL,ATL @ DET,2022-03-23,L,36,78,31,74,0.4189189189189189,11,33,0.3333333333333333,5,7,0.7142857142857143,8,19,27,19,9,8,3,13,-15,0
ORL,ORL vs. GSW,2022-03-22,W,36,65,23,62,0.3709677419354839,6,26,0.23076923076923078,13,17,0.7647058823529411,5,28,33,17,9,8,2,14,-9,1
NYK,NYK vs. ATL,2022-03-22,L,36,89,33,68,0.4852941176470588,11,28,0.39285714285714285,12,22,0.5454545454545454,11,21,32,16,8,10,3,16,2,1
MIL,MIL vs. CHI,2022-03-22,W,36,91,35,61,0.5737704918032787,9,22,0.4090909090909091,12,17,0.7058823529411765,4,37,41,18,13,4,5,9,22,1
LAC,LAC @ DEN,2022-03-22,L,36,88,32,65,0.49230769230769234,7,23,0.30434782608695654,17,22,0.7727272727272727,3,23,26,21,5,2,2,16,-11,0
GSW,GSW @ ORL,2022-03-22,L,36,74,27,64,0.421875,9,25,0.36,11,16,0.6875,7,31,38,19,11,6,3,15,9,0
DEN,DEN vs. LAC,2022-03-22,W,36,99,35,62,0.5645161290322581,10,20,0.5,19,21,0.9047619047619048,2,28,30,24,8,3,2,15,11,1
CHI,CHI @ MIL,2022-03-22,L,36,69,27,69,0.391304347826087,10,27,0.37037037037037035,5,8,0.625,3,23,26,14,7,8,3,11,-22,0
ATL,ATL @ NYK,2022-03-22,W,36,87,31,62,0.5,11,26,0.4230769230769231,14,17,0.8235294117647058,7,26,33,21,11,5,2,15,-2,0
WAS,WAS @ HOU,2022-03-21,L,36,83,32,68,0.47058823529411764,5,22,0.22727272727272727,14,16,0.875,9,30,39,23,8,4,6,11,3,0
UTA,UTA @ BKN,2022-03-21,L,36,75,27,61,0.4426229508196721,10,27,0.37037037037037035,11,14,0.7857142857142857,10,20,30,12,14,4,6,12,-16,0
TOR,TOR @ CHI,2022-03-21,L,36,73,29,67,0.43283582089552236,5,23,0.21739130434782608,10,11,0.9090909090909091,8,26,34,20,11,4,4,13,-11,0
POR,POR @ DET,2022-03-21,W,36,96,31,65,0.47692307692307695,8,20,0.4,26,35,0.7428571428571429,10,22,32,20,5,10,6,20,8,0
PHI,PHI vs. MIA,2022-03-21,W,36,80,29,66,0.4393939393939394,12,32,0.375,10,13,0.7692307692307693,10,26,36,20,10,5,3,16,2,1
OKC,OKC vs. BOS,2022-03-21,L,36,84,32,71,0.4507042253521127,11,25,0.44,9,11,0.8181818181818182,8,24,32,14,9,3,2,18,-24,1
NOP,NOP @ CHA,2022-03-21,L,36,84,32,70,0.45714285714285713,8,19,0.42105263157894735,12,14,0.8571428571428571,11,27,38,20,11,8,4,12,6,0
MIN,MIN @ DAL,2022-03-21,L,36,81,29,69,0.42028985507246375,11,28,0.39285714285714285,12,14,0.8571428571428571,10,27,37,17,9,7,2,14,-5,0
MIA,MIA @ PHI,2022-03-21,L,36,78,26,57,0.45614035087719296,6,24,0.25,20,20,1.0,3,26,29,16,10,5,3,11,-2,0
LAL,LAL @ CLE,2022-03-21,W,36,96,38,71,0.5352112676056338,10,26,0.38461538461538464,10,13,0.7692307692307693,6,27,33,24,8,5,2,13,-1,0
HOU,HOU vs. WAS,2022-03-21,W,36,80,31,68,0.45588235294117646,12,30,0.4,6,7,0.8571428571428571,6,27,33,22,8,2,4,15,-3,1
DET,DET vs. POR,2022-03-21,L,36,88,27,65,0.4153846153846154,6,24,0.25,28,32,0.875,9,25,34,16,13,4,2,23,-8,1
DAL,DAL vs. MIN,2022-03-21,W,36,86,31,63,0.49206349206349204,11,34,0.3235294117647059,13,17,0.7647058823529411,5,29,34,20,9,5,3,13,5,1
CLE,CLE vs. LAL,2022-03-21,L,36,97,38,72,0.5277777777777778,11,30,0.36666666666666664,10,12,0.8333333333333334,6,25,31,25,8,3,2,15,1,1
CHI,CHI vs. TOR,2022-03-21,W,36,84,34,68,0.5,8,22,0.36363636363636365,8,14,0.5714285714285714,7,21,28,21,4,4,6,10,11,1
CHA,CHA vs. NOP,2022-03-21,W,36,78,27,60,0.45,11,32,0.34375,13,14,0.9285714285714286,3,23,26,24,13,4,8,14,-6,1
BOS,BOS @ OKC,2022-03-21,W,36,108,38,70,0.5428571428571428,14,32,0.4375,18,21,0.8571428571428571,3,30,33,21,5,6,6,13,24,0
BKN,BKN vs. UTA,2022-03-21,W,36,91,35,65,0.5384615384615384,8,22,0.36363636363636365,13,15,0.8666666666666667,6,22,28,24,7,5,3,12,16,1
UTA,UTA @ NYK,2022-03-20,W,36,85,28,56,0.5,13,33,0.3939393939393939,16,21,0.7619047619047619,7,30,37,13,10,7,9,13,12,0
TOR,TOR @ PHI,2022-03-20,W,36,69,28,74,0.3783783783783784,5,21,0.23809523809523808,8,11,0.7272727272727273,18,27,45,12,8,1,3,12,-5,0
SAS,SAS @ GSW,2022-03-20,W,36,83,29,71,0.4084507042253521,11,31,0.3548387096774194,14,19,0.7368421052631579,11,19,30,19,6,5,2,14,-1,0
SAC,SAC vs. PHX,2022-03-20,L,36,87,27,65,0.4153846153846154,15,29,0.5172413793103449,18,22,0.8181818181818182,6,25,31,22,11,9,1,12,4,1
POR,POR @ IND,2022-03-20,L,36,82,31,62,0.5,7,23,0.30434782608695654,13,16,0.8125,7,17,24,19,12,10,2,12,-12,0
PHX,PHX @ SAC,2022-03-20,W,36,83,31,63,0.49206349206349204,9,20,0.45,12,13,0.9230769230769231,7,29,36,15,14,9,5,20,-4,0
PHI,PHI vs. TOR,2022-03-20,L,36,74,26,59,0.4406779661016949,6,21,0.2857142857142857,16,21,0.7619047619047619,4,27,31,17,3,6,4,14,5,1
ORL,ORL vs. OKC,2022-03-20,W,36,62,24,63,0.38095238095238093,5,22,0.22727272727272727,9,12,0.75,9,34,43,17,18,10,3,12,-2,1
OKC,OKC @ ORL,2022-03-20,L,36,64,23,69,0.3333333333333333,9,35,0.2571428571428571,9,14,0.6428571428571429,11,26,37,16,15,11,6,15,2,0
NYK,NYK vs. UTA,2022-03-20,L,36,73,24,64,0.375,13,32,0.40625,12,15,0.8,8,19,27,16,8,7,1,13,-12,1
NOP,NOP @ ATL,2022-03-20,W,36,91,35,80,0.4375,7,20,0.35,14,16,0.875,15,29,44,18,10,11,1,17,15,0
MEM,MEM @ HOU,2022-03-20,W,36,84,32,72,0.4444444444444444,10,23,0.43478260869565216,10,11,0.9090909090909091,6,35,41,17,13,7,4,19,13,0
IND,IND vs. POR,2022-03-20,W,36,94,35,62,0.5645161290322581,11,28,0.39285714285714285,13,14,0.9285714285714286,7,24,31,28,15,7,1,16,12,1
HOU,HOU vs. MEM,2022-03-20,L,36,71,26,65,0.4,7,26,0.2692307692307692,12,17,0.7058823529411765,4,30,34,17,10,6,2,10,-13,1
GSW,GSW vs. SAS,2022-03-20,L,36,84,32,70,0.45714285714285713,8,25,0.32,12,17,0.7058823529411765,18,27,45,23,12,3,1,13,1,1
DEN,DEN vs. BOS,2022-03-20,L,36,75,25,68,0.36764705882352944,12,32,0.375,13,18,0.7222222222222222,12,20,32,16,7,1,2,11,-23,1
BOS,BOS @ DEN,2022-03-20,W,36,98,38,62,0.6129032258064516,15,29,0.5172413793103449,7,7,1.0,2,27,29,22,4,1,5,12,23,0
ATL,ATL vs. NOP,2022-03-20,L,36,76,29,65,0.4461538461538462,9,25,0.36,9,12,0.75,5,28,33,16,15,5,4,14,-15,1
WAS,WAS vs. LAL,2022-03-19,W,36,93,32,66,0.48484848484848486,11,25,0.44,18,22,0.8181818181818182,4,21,25,21,6,7,1,11,-6,1
MIN,MIN vs. MIL,2022-03-19,W,36,106,35,70,0.5,18,36,0.5,18,22,0.8181818181818182,8,29,37,21,9,11,2,11,24,1
MIL,MIL @ MIN,2022-03-19,L,36,82,31,71,0.43661971830985913,14,37,0.3783783783783784,6,7,0.8571428571428571,8,27,35,21,12,5,4,16,-24,0
LAL,LAL @ WAS,2022-03-19,L,36,99,40,72,0.5555555555555556,10,26,0.38461538461538464,9,10,0.9,8,27,35,23,9,3,1,16,6,0
DET,DET @ CLE,2022-03-19,L,36,81,30,67,0.44776119402985076,9,25,0.36,12,17,0.7058823529411765,9,24,33,16,11,7,3,19,-1,0
DAL,DAL @ CHA,2022-03-19,L,36,80,28,63,0.4444444444444444,13,31,0.41935483870967744,11,13,0.8461538461538461,6,22,28,11,13,4,2,19,-22,0
CLE,CLE vs. DET,2022-03-19,W,36,82,32,69,0.463768115942029,6,20,0.3,12,20,0.6,12,26,38,17,11,4,4,14,1,1
CHA,CHA vs. DAL,2022-03-19,W,36,102,35,64,0.546875,18,35,0.5142857142857142,14,17,0.8235294117647058,4,26,30,26,7,7,7,13,22,1
WAS,WAS @ NYK,2022-03-18,L,36,66,25,59,0.423728813559322,7,23,0.30434782608695654,9,14,0.6428571428571429,2,23,25,15,10,2,5,17,-9,0
UTA,UTA vs. LAC,2022-03-18,W,36,95,38,75,0.5066666666666667,10,29,0.3448275862068966,9,11,0.8181818181818182,14,38,52,22,10,5,4,12,37,1
TOR,TOR vs. LAL,2022-03-18,L,36,89,35,68,0.5147058823529411,8,24,0.3333333333333333,11,17,0.6470588235294118,13,16,29,19,8,8,1,14,1,1
SAS,SAS vs. NOP,2022-03-18,L,36,57,19,67,0.2835820895522388,7,34,0.20588235294117646,12,16,0.75,7,23,30,12,14,4,4,12,-38,1
SAC,SAC vs. BOS,2022-03-18,L,36,79,26,58,0.4482758620689655,13,27,0.48148148148148145,14,19,0.7368421052631579,7,22,29,18,14,3,5,9,-13,1
POR,POR @ BKN,2022-03-18,L,36,101,40,72,0.5555555555555556,11,25,0.44,10,17,0.5882352941176471,12,15,27,26,10,10,4,20,0,0
PHX,PHX vs. CHI,2022-03-18,W,36,95,35,63,0.5555555555555556,7,19,0.3684210526315789,18,20,0.9,8,30,38,17,10,4,4,14,23,1
PHI,PHI vs. DAL,2022-03-18,W,36,84,27,56,0.48214285714285715,12,30,0.4,18,19,0.9473684210526315,3,25,28,18,9,9,2,14,8,1
OKC,OKC @ MIA,2022-03-18,L,36,79,27,62,0.43548387096774194,9,28,0.32142857142857145,16,20,0.8,10,25,35,12,11,1,4,10,-24,0
NYK,NYK vs. WAS,2022-03-18,W,36,75,26,68,0.38235294117647056,9,23,0.391304347826087,14,22,0.6363636363636364,16,33,49,15,12,6,3,12,9,1
NOP,NOP @ SAS,2022-03-18,W,36,95,36,70,0.5142857142857142,9,24,0.375,14,18,0.7777777777777778,9,38,47,17,8,12,4,16,38,0
MIA,MIA vs. OKC,2022-03-18,W,36,103,38,71,0.5352112676056338,17,41,0.4146341463414634,10,12,0.8333333333333334,7,26,33,22,2,5,0,14,24,1
