TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
PHX,PHX vs. DAL,2021-11-17,W,12,37,14,20,70.0,5,8,62.5,4,5,80.0,1,7,8,11,1,2,1,3,12,1
ORL,ORL @ NYK,2021-11-17,W,12,32,12,21,57.1,3,9,33.3,5,5,100.0,1,7,8,6,3,4,1,4,1,0
OKC,OKC vs. HOU,2021-11-17,W,12,21,7,18,38.9,3,9,33.3,4,6,66.7,1,10,11,2,5,2,3,7,-4,1
NYK,NYK vs. ORL,2021-11-17,L,12,31,12,23,52.2,6,13,46.2,1,2,50.0,3,4,7,7,4,2,2,4,-1,1
NOP,NOP @ MIA,2021-11-17,L,12,28,8,17,47.1,3,7,42.9,9,12,75.0,4,6,10,6,3,2,0,3,-4,0
MIN,MIN vs. SAC,2021-11-17,W,12,30,12,20,60.0,4,11,36.4,2,3,66.7,3,6,9,6,3,0,4,5,5,1
MIL,MIL vs. LAL,2021-11-17,W,12,24,6,16,37.5,3,8,37.5,9,12,75.0,1,14,15,4,4,1,0,4,5,1
MIA,MIA vs. NOP,2021-11-17,W,12,32,12,22,54.5,6,11,54.5,2,2,100.0,3,6,9,10,2,1,0,6,4,1
LAL,LAL @ MIL,2021-11-17,L,12,19,7,25,28.0,0,11,0.0,5,6,83.3,4,12,16,3,2,3,0,9,-5,0
IND,IND @ DET,2021-11-17,L,12,16,6,20,30.0,2,13,15.4,2,6,33.3,3,10,13,3,3,0,2,7,-8,0
HOU,HOU @ OKC,2021-11-17,L,12,25,8,20,40.0,2,8,25.0,7,8,87.5,0,9,9,3,2,3,0,5,4,0
DET,DET vs. IND,2021-11-17,W,12,24,7,17,41.2,2,6,33.3,8,10,80.0,1,10,11,2,1,1,0,4,8,1
DAL,DAL @ PHX,2021-11-17,L,12,25,10,19,52.6,1,4,25.0,4,4,100.0,2,5,7,7,3,0,0,4,-12,0
CLE,CLE @ BKN,2021-11-17,L,12,26,9,20,45.0,3,8,37.5,5,5,100.0,0,7,7,6,2,3,0,4,-2,0
CHI,CHI @ POR,2021-11-17,L,12,22,6,22,27.3,2,6,33.3,8,10,80.0,2,9,11,5,1,0,2,4,-9,0
CHA,CHA vs. WAS,2021-11-17,W,12,22,10,25,40.0,1,9,11.1,1,1,100.0,6,8,14,6,1,1,2,3,0,1
BOS,BOS @ ATL,2021-11-17,L,12,22,8,19,42.1,2,9,22.2,4,6,66.7,4,11,15,6,5,1,1,6,3,0
BKN,BKN vs. CLE,2021-11-17,W,12,28,10,21,47.6,2,6,33.3,6,6,100.0,4,10,14,4,3,1,2,7,2,1
ATL,ATL vs. BOS,2021-11-17,W,12,19,7,20,35.0,0,5,0.0,5,6,83.3,1,7,8,4,2,3,1,6,-3,1
UTA,UTA vs. PHI,2021-11-16,W,12,23,8,19,42.1,3,9,33.3,4,5,80.0,0,9,9,4,2,2,1,5,4,1
SAS,SAS @ LAC,2021-11-16,L,12,21,9,23,39.1,3,6,50.0,0,0,0.0,2,13,15,5,5,1,1,5,-2,0
PHI,PHI @ UTA,2021-11-16,L,12,19,7,21,33.3,0,6,0.0,5,7,71.4,4,10,14,4,2,0,0,4,-4,0
LAC,LAC vs. SAS,2021-11-16,W,12,23,7,23,30.4,4,11,36.4,5,5,100.0,1,11,12,3,4,3,1,4,2,1
GSW,GSW @ BKN,2021-11-16,W,12,19,6,17,35.3,3,12,25.0,4,5,80.0,0,12,12,4,7,0,2,3,-4,0
BKN,BKN vs. GSW,2021-11-16,L,12,23,10,28,35.7,3,14,21.4,0,0,0.0,6,11,17,6,4,5,1,4,4,1
WAS,WAS vs. NOP,2021-11-15,W,12,32,12,21,57.1,4,6,66.7,4,6,66.7,2,12,14,9,0,1,3,3,12,1
TOR,TOR @ POR,2021-11-15,L,12,28,9,20,45.0,3,7,42.9,7,8,87.5,3,7,10,4,4,2,0,3,-5,0
SAC,SAC @ DET,2021-11-15,W,12,37,14,23,60.9,6,10,60.0,3,5,60.0,3,4,7,13,4,2,1,7,0,0
POR,POR vs. TOR,2021-11-15,W,12,33,12,21,57.1,5,10,50.0,4,4,100.0,2,7,9,9,3,1,2,5,5,1
PHX,PHX @ MIN,2021-11-15,W,12,33,10,20,50.0,2,9,22.2,11,16,68.8,2,9,11,5,2,3,0,7,-1,0
ORL,ORL @ ATL,2021-11-15,L,12,27,11,27,40.7,2,9,22.2,3,6,50.0,4,5,9,5,2,3,3,12,-9,0
OKC,OKC vs. MIA,2021-11-15,L,12,23,8,16,50.0,2,8,25.0,5,6,83.3,1,4,5,4,6,3,1,3,-6,1
NYK,NYK vs. IND,2021-11-15,W,12,23,8,19,42.1,4,10,40.0,3,5,60.0,3,14,17,5,4,1,0,5,13,1
NOP,NOP @ WAS,2021-11-15,L,12,20,6,23,26.1,3,4,75.0,5,5,100.0,3,6,9,6,2,0,1,7,-12,0
MIN,MIN vs. PHX,2021-11-15,L,12,34,10,24,41.7,5,11,45.5,9,10,90.0,4,10,14,6,4,2,1,10,1,1
MIA,MIA @ OKC,2021-11-15,W,12,29,12,19,63.2,5,8,62.5,0,0,0.0,1,7,8,5,6,3,0,6,6,0
MEM,MEM vs. HOU,2021-11-15,W,12,31,12,24,50.0,3,10,30.0,4,4,100.0,3,10,13,8,1,1,2,6,0,1
LAL,LAL vs. CHI,2021-11-15,L,12,30,10,18,55.6,2,7,28.6,8,8,100.0,3,10,13,5,6,2,2,4,3,1
IND,IND @ NYK,2021-11-15,L,12,10,2,20,10.0,1,13,7.7,5,6,83.3,4,7,11,1,2,1,1,3,-13,0
HOU,HOU @ MEM,2021-11-15,L,12,31,10,25,40.0,4,10,40.0,7,9,77.8,5,9,14,10,1,0,0,3,0,0
DET,DET vs. SAC,2021-11-15,L,12,37,14,24,58.3,4,12,33.3,5,5,100.0,4,6,10,6,6,2,0,3,0,1
DEN,DEN @ DAL,2021-11-15,L,12,18,7,22,31.8,1,8,12.5,3,6,50.0,5,8,13,3,1,0,1,3,-14,0
DAL,DAL vs. DEN,2021-11-15,W,12,32,13,22,59.1,5,11,45.5,1,1,100.0,1,12,13,7,1,1,0,6,14,1
CLE,CLE vs. BOS,2021-11-15,L,12,28,9,23,39.1,6,14,42.9,4,5,80.0,3,5,8,3,1,0,1,7,-5,1
CHI,CHI @ LAL,2021-11-15,W,12,27,11,22,50.0,4,9,44.4,1,2,50.0,1,5,6,8,4,4,0,5,-3,0
BOS,BOS @ CLE,2021-11-15,W,12,33,12,20,60.0,3,5,60.0,6,7,85.7,3,10,13,6,3,0,3,4,5,0
ATL,ATL vs. ORL,2021-11-15,W,12,36,10,17,58.8,4,6,66.7,12,18,66.7,2,13,15,7,4,1,3,6,9,1
SAS,SAS @ LAL,2021-11-14,L,12,27,9,24,37.5,7,14,50.0,2,2,100.0,6,7,13,9,3,2,0,5,3,0
POR,POR @ DEN,2021-11-14,L,12,16,6,18,33.3,2,8,25.0,2,2,100.0,2,4,6,4,5,3,2,4,-17,0
PHX,PHX @ HOU,2021-11-14,W,12,35,14,25,56.0,5,10,50.0,2,3,66.7,3,10,13,5,2,3,3,6,9,0
OKC,OKC vs. BKN,2021-11-14,L,12,22,7,18,38.9,3,10,30.0,5,6,83.3,1,6,7,6,4,1,1,5,-8,1
MIL,MIL @ ATL,2021-11-14,L,12,23,7,18,38.9,4,10,40.0,5,8,62.5,1,4,5,5,3,1,1,3,-8,0
LAL,LAL vs. SAS,2021-11-14,W,12,24,9,17,52.9,2,6,33.3,4,6,66.7,2,9,11,5,4,0,1,4,-3,1
LAC,LAC vs. CHI,2021-11-14,L,12,19,6,22,27.3,5,13,38.5,2,2,100.0,5,8,13,4,4,2,0,2,-4,1
HOU,HOU vs. PHX,2021-11-14,L,12,26,9,22,40.9,1,7,14.3,7,8,87.5,1,9,10,4,3,1,0,3,-9,1
GSW,GSW @ CHA,2021-11-14,L,12,14,6,22,27.3,0,9,0.0,2,4,50.0,3,7,10,5,3,2,2,5,-5,0
DEN,DEN vs. POR,2021-11-14,W,12,33,10,20,50.0,7,13,53.8,6,6,100.0,5,10,15,8,5,4,0,3,17,1
CHI,CHI @ LAC,2021-11-14,W,12,23,10,22,45.5,2,8,25.0,1,1,100.0,3,11,14,4,3,4,1,3,4,0
CHA,CHA vs. GSW,2021-11-14,W,12,19,8,18,44.4,0,4,0.0,3,3,100.0,1,10,11,1,4,3,0,4,5,1
BKN,BKN @ OKC,2021-11-14,W,12,30,11,21,52.4,3,6,50.0,5,5,100.0,3,8,11,7,3,3,1,5,8,0
ATL,ATL vs. MIL,2021-11-14,W,12,31,13,23,56.5,2,5,40.0,3,3,100.0,3,9,12,6,3,2,0,7,8,1
WAS,WAS @ ORL,2021-11-13,W,12,22,9,16,56.3,1,5,20.0,3,4,75.0,0,7,7,5,5,1,1,7,-11,0
UTA,UTA vs. MIA,2021-11-13,L,12,36,13,27,48.1,6,15,40.0,4,5,80.0,4,11,15,9,3,5,1,7,20,1
TOR,TOR vs. DET,2021-11-13,L,12,26,8,20,40.0,2,11,18.2,8,11,72.7,5,6,11,3,4,1,1,7,-8,1
PHI,PHI @ IND,2021-11-13,L,12,31,11,24,45.8,4,8,50.0,5,6,83.3,5,9,14,4,2,4,1,10,7,0
ORL,ORL vs. WAS,2021-11-13,L,12,33,9,19,47.4,6,10,60.0,9,10,90.0,2,4,6,8,2,3,2,5,11,1
NOP,NOP vs. MEM,2021-11-13,W,12,29,11,20,55.0,3,7,42.9,4,4,100.0,1,4,5,7,3,1,2,7,0,1
MIN,MIN @ LAC,2021-11-13,L,12,31,12,27,44.4,2,8,25.0,5,6,83.3,5,8,13,7,5,3,3,5,0,0
MIA,MIA @ UTA,2021-11-13,W,12,16,5,18,27.8,1,5,20.0,5,7,71.4,1,9,10,3,7,0,1,8,-20,0
MEM,MEM @ NOP,2021-11-13,L,12,29,8,19,42.1,3,8,37.5,10,10,100.0,3,5,8,5,4,1,0,5,0,0
LAC,LAC vs. MIN,2021-11-13,W,12,31,11,26,42.3,4,10,40.0,5,7,71.4,5,9,14,9,5,3,2,5,0,1
IND,IND vs. PHI,2021-11-13,W,12,24,8,16,50.0,1,5,20.0,7,11,63.6,1,7,8,3,4,0,2,5,-7,1
DET,DET @ TOR,2021-11-13,W,12,34,11,19,57.9,6,8,75.0,6,6,100.0,1,8,9,9,3,1,0,8,8,0
CLE,CLE vs. BOS,2021-11-13,W,12,29,10,21,47.6,2,8,25.0,7,8,87.5,4,5,9,5,1,4,3,6,14,1
BOS,BOS @ CLE,2021-11-13,L,12,15,4,13,30.8,1,4,25.0,6,6,100.0,1,7,8,1,8,1,2,4,-14,0
SAS,SAS vs. DAL,2021-11-12,L,12,32,12,22,54.5,4,10,40.0,4,6,66.7,1,11,12,7,1,2,0,5,11,1
SAC,SAC @ OKC,2021-11-12,L,12,17,5,23,21.7,1,9,11.1,6,6,100.0,3,6,9,1,3,1,3,3,-11,0
POR,POR @ HOU,2021-11-12,W,12,23,5,20,25.0,3,8,37.5,10,12,83.3,4,11,15,4,2,2,0,6,-2,0
PHX,PHX @ MEM,2021-11-12,W,12,27,11,23,47.8,4,9,44.4,1,1,100.0,1,7,8,7,1,2,0,2,-3,0
OKC,OKC vs. SAC,2021-11-12,W,12,28,11,21,52.4,2,4,50.0,4,4,100.0,3,10,13,3,3,2,1,7,11,1
NYK,NYK @ CHA,2021-11-12,L,12,20,8,23,34.8,2,7,28.6,2,5,40.0,4,9,13,4,5,4,1,7,-4,0
NOP,NOP vs. BKN,2021-11-12,L,12,29,11,27,40.7,2,10,20.0,5,5,100.0,9,7,16,4,3,2,2,7,4,1
MIN,MIN @ LAL,2021-11-12,W,12,23,9,21,42.9,3,10,30.0,2,2,100.0,1,9,10,6,5,4,2,4,1,0
MIL,MIL @ BOS,2021-11-12,L,12,27,10,20,50.0,5,13,38.5,2,2,100.0,2,7,9,5,2,2,1,4,7,0
MEM,MEM vs. PHX,2021-11-12,L,12,30,13,28,46.4,4,12,33.3,0,0,0.0,7,11,18,7,2,0,2,4,3,1
LAL,LAL vs. MIN,2021-11-12,L,12,22,7,23,30.4,3,13,23.1,5,5,100.0,5,10,15,4,7,4,2,3,-1,1
HOU,HOU vs. POR,2021-11-12,L,12,25,9,19,47.4,3,9,33.3,4,7,57.1,0,10,10,4,2,2,1,8,2,1
GSW,GSW vs. CHI,2021-11-12,W,12,33,13,23,56.5,3,12,25.0,4,4,100.0,2,5,7,8,3,5,0,3,2,1
DET,DET @ CLE,2021-11-12,L,12,26,9,21,42.9,4,9,44.4,4,4,100.0,3,7,10,6,4,3,1,2,2,0
DEN,DEN vs. ATL,2021-11-12,W,12,26,10,21,47.6,4,8,50.0,2,3,66.7,4,8,12,3,4,0,2,8,-1,1
DAL,DAL @ SAS,2021-11-12,W,12,21,8,22,36.4,3,10,30.0,2,4,50.0,3,7,10,4,3,1,2,4,-11,0
CLE,CLE vs. DET,2021-11-12,W,12,24,9,21,42.9,5,15,33.3,1,1,100.0,5,5,10,7,7,3,1,4,-2,1
CHI,CHI @ GSW,2021-11-12,L,12,31,12,19,63.2,3,5,60.0,4,4,100.0,2,6,8,6,6,3,1,5,-2,0
CHA,CHA vs. NYK,2021-11-12,W,12,24,9,21,42.9,4,11,36.4,2,5,40.0,2,9,11,7,4,3,3,5,4,1
BOS,BOS vs. MIL,2021-11-12,W,12,20,8,19,42.1,2,9,22.2,2,2,100.0,1,8,9,2,3,2,0,5,-7,1
BKN,BKN @ NOP,2021-11-12,W,12,25,8,20,40.0,3,7,42.9,6,9,66.7,4,4,8,7,3,2,2,6,-4,0
ATL,ATL @ DEN,2021-11-12,L,12,27,12,26,46.2,1,9,11.1,2,5,40.0,5,6,11,6,0,0,2,4,1,0
UTA,UTA vs. IND,2021-11-11,L,12,23,10,20,50.0,2,8,25.0,1,6,16.7,3,8,11,7,3,0,1,3,-3,1
TOR,TOR @ PHI,2021-11-11,W,12,34,12,27,44.4,6,12,50.0,4,4,100.0,5,6,11,8,2,4,3,5,3,0
PHI,PHI vs. TOR,2021-11-11,L,12,31,11,19,57.9,2,5,40.0,7,7,100.0,1,8,9,9,4,1,2,5,-3,1
MIA,MIA @ LAC,2021-11-11,L,12,31,12,25,48.0,4,11,36.4,3,3,100.0,6,10,16,1,4,2,2,9,5,0
LAC,LAC vs. MIA,2021-11-11,W,12,26,8,20,40.0,3,9,33.3,7,8,87.5,2,7,9,2,2,2,4,5,-5,1
IND,IND @ UTA,2021-11-11,W,12,26,10,23,43.5,2,5,40.0,4,5,80.0,3,7,10,5,2,1,2,7,3,0
WAS,WAS @ CLE,2021-11-10,W,12,29,12,21,57.1,5,11,45.5,0,0,0.0,1,9,10,10,3,2,0,7,9,0
TOR,TOR @ BOS,2021-11-10,L,12,20,6,16,37.5,1,4,25.0,7,8,87.5,2,9,11,5,6,2,2,6,-4,0
SAS,SAS vs. SAC,2021-11-10,W,12,32,12,21,57.1,3,5,60.0,5,10,50.0,2,7,9,7,0,4,0,4,2,1
SAC,SAC @ SAS,2021-11-10,L,12,30,13,21,61.9,4,9,44.4,0,2,0.0,1,10,11,4,4,0,0,7,-2,0
POR,POR @ PHX,2021-11-10,L,12,32,13,20,65.0,5,9,55.6,1,2,50.0,4,8,12,6,6,1,0,6,0,0
PHX,PHX vs. POR,2021-11-10,W,12,32,13,24,54.2,5,8,62.5,1,2,50.0,4,4,8,7,1,2,1,3,0,1
ORL,ORL vs. BKN,2021-11-10,L,12,15,7,23,30.4,1,12,8.3,0,0,0.0,3,9,12,5,4,1,2,4,-14,1
OKC,OKC @ NOP,2021-11-10,W,12,23,7,20,35.0,1,6,16.7,8,10,80.0,2,9,11,4,4,1,1,10,-6,0
NYK,NYK vs. MIL,2021-11-10,L,12,34,12,24,50.0,6,11,54.5,4,4,100.0,3,8,11,8,1,2,3,5,4,1
NOP,NOP vs. OKC,2021-11-10,L,12,29,9,23,39.1,1,8,12.5,10,13,76.9,5,7,12,6,3,2,2,6,6,1
MIN,MIN @ GSW,2021-11-10,L,12,26,9,22,40.9,3,10,30.0,5,6,83.3,4,9,13,7,4,0,1,8,-4,0
MIL,MIL @ NYK,2021-11-10,W,12,30,10,21,47.6,9,14,64.3,1,2,50.0,2,7,9,9,4,0,2,3,-4,0
MIA,MIA @ LAL,2021-11-10,L,12,26,7,21,33.3,1,4,25.0,11,11,100.0,3,9,12,4,4,1,1,8,-4,0
MEM,MEM vs. CHA,2021-11-10,L,12,30,11,24,45.8,4,8,50.0,4,5,80.0,4,6,10,7,8,4,3,8,-7,1
LAL,LAL vs. MIA,2021-11-10,W,12,30,12,24,50.0,3,7,42.9,3,4,75.0,1,10,11,7,3,0,3,9,4,1
IND,IND @ DEN,2021-11-10,L,12,33,15,25,60.0,3,8,37.5,0,0,0.0,2,9,11,6,1,1,1,7,1,0
HOU,HOU vs. DET,2021-11-10,L,12,25,7,25,28.0,3,14,21.4,8,11,72.7,5,10,15,2,3,0,1,7,-5,1
GSW,GSW vs. MIN,2021-11-10,W,12,30,9,25,36.0,3,15,20.0,9,10,90.0,7,8,15,5,2,3,0,5,4,1
DET,DET @ HOU,2021-11-10,W,12,30,10,22,45.5,3,10,30.0,7,9,77.8,3,10,13,5,2,1,3,6,5,0
DEN,DEN vs. IND,2021-11-10,W,12,32,10,20,50.0,4,8,50.0,8,10,80.0,3,5,8,4,1,0,1,2,-1,1
DAL,DAL @ CHI,2021-11-10,L,12,27,11,20,55.0,3,7,42.9,2,3,66.7,1,10,11,7,4,2,1,4,5,0
CLE,CLE vs. WAS,2021-11-10,L,12,20,9,20,45.0,1,10,10.0,1,3,33.3,2,7,9,4,5,0,1,3,-9,1
CHI,CHI vs. DAL,2021-11-10,W,12,22,9,23,39.1,2,6,33.3,2,2,100.0,4,8,12,6,3,3,0,1,-5,1
CHA,CHA @ MEM,2021-11-10,W,12,37,10,20,50.0,4,7,57.1,13,15,86.7,3,8,11,7,6,7,1,3,7,0
BOS,BOS vs. TOR,2021-11-10,W,12,24,8,18,44.4,3,8,37.5,5,6,83.3,1,6,7,5,5,4,2,5,4,1
BKN,BKN @ ORL,2021-11-10,W,12,29,11,26,42.3,4,11,36.4,3,3,100.0,5,10,15,6,2,2,2,3,14,0
UTA,UTA vs. ATL,2021-11-09,W,12,15,6,20,30.0,3,11,27.3,0,0,0.0,2,10,12,4,4,2,1,7,-3,1
POR,POR @ LAC,2021-11-09,L,12,30,13,23,56.5,4,8,50.0,0,2,0.0,1,7,8,8,0,1,2,4,-4,0
PHI,PHI vs. MIL,2021-11-09,L,12,16,6,29,20.7,1,12,8.3,3,3,100.0,5,9,14,1,0,1,2,6,-11,1
MIL,MIL @ PHI,2021-11-09,W,12,27,9,20,45.0,4,9,44.4,5,6,83.3,3,16,19,6,3,0,3,3,11,0
LAC,LAC vs. POR,2021-11-09,W,12,34,13,21,61.9,5,7,71.4,3,5,60.0,1,9,10,10,1,0,0,3,4,1
ATL,ATL @ UTA,2021-11-09,L,12,18,6,20,30.0,4,11,36.4,2,5,40.0,3,11,14,5,4,2,2,1,3,0
SAC,SAC vs. PHX,2021-11-08,L,12,28,9,17,52.9,0,2,0.0,10,12,83.3,2,12,14,4,6,3,2,8,17,1
PHX,PHX @ SAC,2021-11-08,W,12,11,4,19,21.1,1,6,16.7,2,4,50.0,1,5,6,2,7,2,2,9,-17,0
PHI,PHI vs. NYK,2021-11-08,L,12,27,11,22,50.0,3,10,30.0,2,3,66.7,1,9,10,7,2,1,2,4,-4,1
NYK,NYK @ PHI,2021-11-08,W,12,31,12,26,46.2,5,12,41.7,2,3,66.7,4,9,13,8,1,2,1,3,4,0
NOP,NOP @ DAL,2021-11-08,L,12,23,10,21,47.6,1,7,14.3,2,2,100.0,1,6,7,5,4,2,0,6,-7,0
MIN,MIN @ MEM,2021-11-08,L,12,21,7,22,31.8,3,8,37.5,4,5,80.0,3,6,9,4,5,1,1,5,-11,0
MIA,MIA @ DEN,2021-11-08,L,12,26,10,20,50.0,6,11,54.5,0,0,0.0,1,7,8,7,1,1,0,4,4,0
MEM,MEM vs. MIN,2021-11-08,W,12,32,12,24,50.0,4,8,50.0,4,5,80.0,5,8,13,6,3,2,3,4,11,1
LAL,LAL vs. CHA,2021-11-08,W,12,21,7,19,36.8,2,8,25.0,5,9,55.6,4,11,15,5,7,4,0,7,-7,1
GSW,GSW vs. ATL,2021-11-08,W,12,25,10,24,41.7,5,15,33.3,0,0,0.0,1,5,6,8,3,5,1,9,-3,1
DEN,DEN vs. MIA,2021-11-08,W,12,22,9,19,47.4,3,10,30.0,1,4,25.0,2,9,11,5,5,1,1,3,-4,1
DAL,DAL vs. NOP,2021-11-08,W,12,30,11,19,57.9,4,7,57.1,4,5,80.0,2,9,11,9,5,3,1,5,7,1
CHI,CHI vs. BKN,2021-11-08,W,12,42,14,22,63.6,5,6,83.3,9,11,81.8,2,13,15,10,2,3,2,5,25,1
CHA,CHA @ LAL,2021-11-08,L,12,28,7,18,38.9,3,9,33.3,11,13,84.6,0,10,10,5,4,2,1,5,7,0
BKN,BKN @ CHI,2021-11-08,L,12,17,5,20,25.0,1,5,20.0,6,6,100.0,1,7,8,1,5,2,3,8,-25,0
ATL,ATL @ GSW,2021-11-08,L,12,28,7,15,46.7,6,12,50.0,8,12,66.7,0,13,13,6,8,2,0,2,3,0
WAS,WAS vs. MIL,2021-11-07,W,12,19,8,16,50.0,1,4,25.0,2,4,50.0,1,10,11,2,7,2,3,5,-4,1
UTA,UTA @ ORL,2021-11-07,L,12,15,5,16,31.3,1,10,10.0,4,4,100.0,1,4,5,4,8,2,0,7,-17,0
TOR,TOR vs. BKN,2021-11-07,L,12,26,10,22,45.5,3,8,37.5,3,3,100.0,3,5,8,8,1,2,1,4,-2,1
SAS,SAS @ OKC,2021-11-07,L,12,25,9,22,40.9,1,6,16.7,6,7,85.7,4,7,11,6,3,1,2,5,5,0
SAC,SAC vs. IND,2021-11-07,L,12,24,7,19,36.8,3,7,42.9,7,8,87.5,2,8,10,5,3,4,2,5,4,1
ORL,ORL vs. UTA,2021-11-07,W,12,32,12,18,66.7,1,6,16.7,7,8,87.5,1,10,11,5,3,4,0,3,17,1
OKC,OKC vs. SAS,2021-11-07,W,12,20,8,25,32.0,2,10,20.0,2,2,100.0,5,8,13,6,4,2,3,7,-5,1
NYK,NYK vs. CLE,2021-11-07,L,12,34,10,18,55.6,4,9,44.4,10,12,83.3,1,2,3,7,2,2,1,3,-3,1
MIL,MIL @ WAS,2021-11-07,L,12,23,9,24,37.5,2,9,22.2,3,3,100.0,3,7,10,4,4,6,0,4,4,0
LAC,LAC vs. CHA,2021-11-07,W,12,31,10,21,47.6,5,13,38.5,6,6,100.0,0,15,15,5,2,0,3,2,12,1
IND,IND @ SAC,2021-11-07,W,12,20,8,19,42.1,0,3,0.0,4,6,66.7,3,10,13,2,5,2,0,7,-4,0
HOU,HOU @ GSW,2021-11-07,L,12,24,8,23,34.8,3,13,23.1,5,5,100.0,2,9,11,3,1,4,2,3,7,0
GSW,GSW vs. HOU,2021-11-07,W,12,17,7,19,36.8,1,11,9.1,2,2,100.0,0,12,12,4,5,1,1,4,-7,1
CLE,CLE @ NYK,2021-11-07,W,12,37,14,19,73.7,7,10,70.0,2,2,100.0,2,7,9,8,6,2,0,7,3,0
CHA,CHA @ LAC,2021-11-07,L,12,19,8,26,30.8,2,7,28.6,1,2,50.0,1,9,10,3,0,2,0,6,-12,0
BKN,BKN @ TOR,2021-11-07,W,12,28,10,18,55.6,4,9,44.4,4,5,80.0,3,8,11,5,4,0,0,4,2,0
UTA,UTA @ MIA,2021-11-06,L,12,37,13,23,56.5,7,16,43.8,4,6,66.7,4,6,10,10,2,3,0,8,6,0
POR,POR vs. LAL,2021-11-06,W,12,12,4,21,19.0,2,14,14.3,2,2,100.0,1,7,8,3,4,5,1,6,-16,1
PHX,PHX vs. ATL,2021-11-06,W,12,35,12,18,66.7,4,9,44.4,7,10,70.0,1,14,15,8,3,1,3,4,16,1
PHI,PHI @ CHI,2021-11-06,W,12,30,11,21,52.4,6,7,85.7,2,2,100.0,1,7,8,4,2,1,1,8,2,0
MIA,MIA vs. UTA,2021-11-06,W,12,31,11,17,64.7,4,6,66.7,5,8,62.5,1,6,7,8,5,1,1,4,-6,1
LAL,LAL @ POR,2021-11-06,L,12,28,10,23,43.5,5,14,35.7,3,4,75.0,5,15,20,6,6,2,3,1,16,0
HOU,HOU @ DEN,2021-11-06,L,12,23,7,15,46.7,2,5,40.0,7,8,87.5,2,9,11,6,5,1,0,3,0,0
DEN,DEN vs. HOU,2021-11-06,W,12,23,9,18,50.0,4,9,44.4,1,2,50.0,1,6,7,6,3,4,2,6,0,1
DAL,DAL vs. BOS,2021-11-06,W,12,28,11,22,50.0,4,12,33.3,2,2,100.0,3,7,10,5,4,1,1,5,-4,1
CHI,CHI vs. PHI,2021-11-06,L,12,28,7,17,41.2,2,9,22.2,12,16,75.0,3,9,12,5,1,1,0,5,-2,1
BOS,BOS @ DAL,2021-11-06,L,12,32,12,20,60.0,3,7,42.9,5,6,83.3,2,7,9,7,2,2,1,3,4,0
ATL,ATL @ PHX,2021-11-06,L,12,19,8,29,27.6,0,7,0.0,3,3,100.0,5,6,11,2,1,0,0,7,-16,0
WAS,WAS vs. MEM,2021-11-05,W,12,24,10,18,55.6,1,3,33.3,3,6,50.0,0,15,15,9,6,0,2,5,5,1
TOR,TOR vs. CLE,2021-11-05,L,12,21,9,28,32.1,3,8,37.5,0,0,0.0,8,5,13,4,1,2,2,5,-7,1
SAS,SAS @ ORL,2021-11-05,W,12,30,13,23,56.5,1,2,50.0,3,3,100.0,2,6,8,7,3,5,0,4,3,0
SAC,SAC vs. CHA,2021-11-05,W,12,34,10,19,52.6,7,13,53.8,7,7,100.0,2,12,14,8,6,3,0,6,13,1
POR,POR vs. IND,2021-11-05,W,12,28,10,21,47.6,6,11,54.5,2,2,100.0,3,7,10,7,3,3,0,5,5,1
ORL,ORL vs. SAS,2021-11-05,L,12,27,10,19,52.6,6,12,50.0,1,1,100.0,1,6,7,7,9,3,5,3,-3,1
NYK,NYK @ MIL,2021-11-05,W,12,25,8,21,38.1,1,7,14.3,8,11,72.7,8,10,18,3,4,4,1,3,10,0
NOP,NOP @ GSW,2021-11-05,L,12,19,8,26,30.8,2,16,12.5,1,1,100.0,5,4,9,6,3,3,1,5,-19,0
MIN,MIN vs. LAC,2021-11-05,L,12,12,4,21,19.0,2,11,18.2,2,2,100.0,0,8,8,1,5,3,1,8,-17,1
MIL,MIL vs. NYK,2021-11-05,L,12,15,5,15,33.3,1,7,14.3,4,6,66.7,1,5,6,2,4,0,1,8,-10,1
MEM,MEM @ WAS,2021-11-05,L,12,19,7,24,29.2,1,7,14.3,4,6,66.7,2,7,9,2,2,2,1,6,-5,0
LAC,LAC @ MIN,2021-11-05,W,12,29,9,21,42.9,2,8,25.0,9,10,90.0,5,15,20,7,3,3,2,5,17,0
IND,IND @ POR,2021-11-05,L,12,23,10,18,55.6,2,4,50.0,1,2,50.0,1,6,7,5,4,2,1,4,-5,0
GSW,GSW vs. NOP,2021-11-05,W,12,38,15,20,75.0,6,8,75.0,2,3,66.7,1,13,14,12,4,3,0,3,19,1
DET,DET vs. BKN,2021-11-05,L,12,28,10,20,50.0,5,10,50.0,3,6,50.0,2,11,13,6,2,1,3,5,10,1
CLE,CLE @ TOR,2021-11-05,W,12,28,10,21,47.6,3,7,42.9,5,5,100.0,2,5,7,7,2,1,2,3,7,0
CHA,CHA @ SAC,2021-11-05,L,12,21,8,21,38.1,0,6,0.0,5,6,83.3,1,5,6,5,4,2,1,4,-13,0
