index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
476,DEN,DEN vs. GSW,2022-03-10,L,36,84,28,64,0.4375,6,24,0.25,22,28,0.7857142857142857,10,28,38,15,9,5,6,15,-4,1,GSW,88,33,68,0.4852941176470588,10,29,0.3448275862068966,12,16,0.75,8,19,27,20,7,7,2,21,71.99750957854407,71.99750957854407,95.99667943805875,116.6707022113898,122.2264499357417,-11,2022-03-10,20,28.0
478,WAS,WAS @ LAC,2022-03-09,L,36,85,32,63,0.5079365079365079,4,16,0.25,17,20,0.85,6,25,31,19,9,9,3,7,2,0,LAC,83,34,67,0.5074626865671642,12,24,0.5,3,3,1.0,4,25,29,19,11,6,7,14,73.9548275862069,73.9548275862069,98.6064367816092,114.9350255747917,112.23067203185542,-6,2022-03-09,20,28.333333333333332
480,TOR,TOR @ SAS,2022-03-09,W,36,91,32,67,0.4776119402985074,8,24,0.3333333333333333,19,20,0.95,11,24,35,8,9,5,0,15,7,0,SAS,84,32,62,0.5161290322580645,8,26,0.3076923076923077,12,13,0.9230769230769232,3,22,25,22,11,5,3,13,73.07499999999999,73.07499999999999,97.43333333333331,124.52959288402327,114.95039343140611,15,2022-03-09,20,30.333333333333332
481,SAS,SAS vs. TOR,2022-03-09,L,36,84,32,62,0.5161290322580645,8,26,0.3076923076923077,12,13,0.9230769230769232,3,22,25,22,11,5,3,13,-7,1,TOR,91,32,67,0.4776119402985074,8,24,0.3333333333333333,19,20,0.95,11,24,35,8,9,5,0,15,73.07499999999999,73.07499999999999,97.43333333333331,114.95039343140611,124.52959288402327,-15,2022-03-09,20,28.0
482,SAC,SAC vs. DEN,2022-03-09,L,36,77,30,63,0.4761904761904761,7,20,0.35,10,15,0.6666666666666666,4,22,26,18,11,8,5,15,-3,1,DEN,80,32,64,0.5,7,26,0.2692307692307692,9,11,0.8181818181818182,8,30,38,22,14,8,1,15,74.55760784313725,74.55760784313725,99.41014379084966,103.27584565481412,107.29957990110557,-6,2022-03-09,20,25.666666666666668
484,PHX,PHX @ MIA,2022-03-09,W,36,91,37,77,0.4805194805194805,7,25,0.28,10,10,1.0,13,31,44,21,13,5,4,13,17,0,MIA,74,29,68,0.4264705882352941,9,26,0.3461538461538461,7,8,0.875,4,20,24,22,11,7,5,9,77.28512554112555,77.28512554112555,103.04683405483406,117.74581378091492,95.74934307459014,21,2022-03-09,20,30.333333333333332
485,ORL,ORL @ NOP,2022-03-09,W,36,81,29,63,0.4603174603174603,11,31,0.3548387096774194,12,14,0.8571428571428571,7,27,34,19,12,4,1,12,8,0,NOP,73,30,67,0.4477611940298507,6,21,0.2857142857142857,7,12,0.5833333333333334,9,26,35,16,10,8,1,14,72.39276515151515,72.39276515151515,96.52368686868687,111.88963404073633,100.83880598733026,6,2022-03-09,20,27.0
487,NYK,NYK @ DAL,2022-03-09,W,36,83,29,63,0.4603174603174603,7,26,0.2692307692307692,18,22,0.8181818181818182,9,30,39,16,7,2,2,19,18,0,DAL,65,24,68,0.3529411764705882,6,35,0.1714285714285714,11,17,0.6470588235294118,10,18,28,9,5,2,2,15,67.35166666666666,67.35166666666666,89.80222222222221,123.23377298260377,96.50837643215957,30,2022-03-09,20,27.666666666666668
488,NOP,NOP vs. ORL,2022-03-09,L,36,73,30,67,0.4477611940298507,6,21,0.2857142857142857,7,12,0.5833333333333334,9,26,35,16,10,8,1,14,-8,1,ORL,81,29,63,0.4603174603174603,11,31,0.3548387096774194,12,14,0.8571428571428571,7,27,34,19,12,4,1,12,72.39276515151515,72.39276515151515,96.52368686868687,100.83880598733026,111.88963404073633,-6,2022-03-09,20,24.333333333333332
490,MIL,MIL vs. ATL,2022-03-09,W,36,93,36,74,0.4864864864864865,9,26,0.3461538461538461,12,16,0.75,10,30,40,17,6,6,1,13,7,1,ATL,86,32,67,0.4776119402985074,10,32,0.3125,12,13,0.9230769230769232,6,29,35,20,7,4,3,15,74.46634615384616,74.46634615384616,99.28846153846155,124.88863064110012,115.48841113047969,9,2022-03-09,20,31.0
491,MIA,MIA vs. PHX,2022-03-09,L,36,74,29,68,0.4264705882352941,9,26,0.3461538461538461,7,8,0.875,4,20,24,22,11,7,5,9,-17,1,PHX,91,37,77,0.4805194805194805,7,25,0.28,10,10,1.0,13,31,44,21,13,5,4,13,77.28512554112555,77.28512554112555,103.04683405483406,95.74934307459014,117.74581378091492,-21,2022-03-09,20,24.666666666666668
492,LAL,LAL @ HOU,2022-03-09,L,36,98,35,69,0.5072463768115942,13,33,0.3939393939393939,15,22,0.6818181818181818,10,30,40,18,15,9,2,16,1,0,HOU,97,38,76,0.5,9,28,0.3214285714285714,12,13,0.9230769230769232,8,24,32,18,14,6,2,17,84.37,84.37,112.49333333333334,116.15503140926869,114.96977598672512,0,2022-03-09,20,32.666666666666664
493,LAC,LAC vs. WAS,2022-03-09,W,36,83,34,67,0.5074626865671642,12,24,0.5,3,3,1.0,4,25,29,19,11,6,7,14,-2,1,WAS,85,32,63,0.5079365079365079,4,16,0.25,17,20,0.85,6,25,31,19,9,9,3,7,73.9548275862069,73.9548275862069,98.6064367816092,112.23067203185542,114.9350255747917,6,2022-03-09,20,27.666666666666668
494,HOU,HOU vs. LAL,2022-03-09,W,36,97,38,76,0.5,9,28,0.3214285714285714,12,13,0.9230769230769232,8,24,32,18,14,6,2,17,-1,1,LAL,98,35,69,0.5072463768115942,13,33,0.3939393939393939,15,22,0.6818181818181818,10,30,40,18,15,9,2,16,84.37,84.37,112.49333333333334,114.96977598672512,116.15503140926869,0,2022-03-09,20,32.333333333333336
495,DET,DET vs. CHI,2022-03-09,L,36,91,36,62,0.5806451612903226,7,20,0.35,12,15,0.8,5,21,26,20,11,6,2,16,7,1,CHI,84,31,58,0.5344827586206896,2,13,0.1538461538461538,20,22,0.9090909090909092,2,19,21,17,11,8,0,13,74.24599637681159,74.24599637681159,98.99466183574879,122.56553139668146,113.13741359693674,-6,2022-03-09,20,30.333333333333332
496,DEN,DEN @ SAC,2022-03-09,W,36,80,32,64,0.5,7,26,0.2692307692307692,9,11,0.8181818181818182,8,30,38,22,14,8,1,15,3,0,SAC,77,30,63,0.4761904761904761,7,20,0.35,10,15,0.6666666666666666,4,22,26,18,11,8,5,15,74.55760784313725,74.55760784313725,99.41014379084966,107.29957990110557,103.27584565481412,6,2022-03-09,20,26.666666666666668
497,DAL,DAL vs. NYK,2022-03-09,L,36,65,24,68,0.3529411764705882,6,35,0.1714285714285714,11,17,0.6470588235294118,10,18,28,9,5,2,2,15,-18,1,NYK,83,29,63,0.4603174603174603,7,26,0.2692307692307692,18,22,0.8181818181818182,9,30,39,16,7,2,2,19,67.35166666666666,67.35166666666666,89.80222222222221,96.50837643215957,123.23377298260377,-30,2022-03-09,20,21.666666666666668
498,CHI,CHI @ DET,2022-03-09,W,36,84,31,58,0.5344827586206896,2,13,0.1538461538461538,20,22,0.9090909090909092,2,19,21,17,11,8,0,13,-7,0,DET,91,36,62,0.5806451612903226,7,20,0.35,12,15,0.8,5,21,26,20,11,6,2,16,74.24599637681159,74.24599637681159,98.99466183574879,113.13741359693674,122.56553139668146,6,2022-03-09,20,28.0
499,CHA,CHA vs. BOS,2022-03-09,L,36,78,27,61,0.4426229508196721,7,23,0.3043478260869565,17,24,0.7083333333333334,10,22,32,13,13,8,7,11,-9,1,BOS,87,35,69,0.5072463768115942,7,23,0.3043478260869565,10,12,0.8333333333333334,12,26,38,25,11,9,5,16,72.72722222222222,72.72722222222222,96.96962962962962,107.2500744792184,119.62508307297435,-14,2022-03-09,20,26.0
500,BOS,BOS @ CHA,2022-03-09,W,36,87,35,69,0.5072463768115942,7,23,0.3043478260869565,10,12,0.8333333333333334,12,26,38,25,11,9,5,16,9,0,CHA,78,27,61,0.4426229508196721,7,23,0.3043478260869565,17,24,0.7083333333333334,10,22,32,13,13,8,7,11,72.72722222222222,72.72722222222222,96.96962962962962,119.62508307297435,107.2500744792184,14,2022-03-09,20,29.0
501,ATL,ATL @ MIL,2022-03-09,L,36,86,32,67,0.4776119402985074,10,32,0.3125,12,13,0.9230769230769232,6,29,35,20,7,4,3,15,-7,0,MIL,93,36,74,0.4864864864864865,9,26,0.3461538461538461,12,16,0.75,10,30,40,17,6,6,1,13,74.46634615384616,74.46634615384616,99.28846153846155,115.48841113047969,124.88863064110012,-9,2022-03-09,20,28.666666666666668
502,PHX,PHX @ ORL,2022-03-08,W,36,79,28,70,0.4,9,26,0.3461538461538461,14,18,0.7777777777777778,5,37,42,19,6,6,5,11,8,0,ORL,71,28,72,0.3888888888888889,6,30,0.2,9,10,0.9,5,35,40,15,10,3,2,16,78.98886904761905,78.98886904761905,105.31849206349206,100.01409179864855,89.88608250258287,3,2022-03-08,20,26.333333333333332
503,ORL,ORL vs. PHX,2022-03-08,L,36,71,28,72,0.3888888888888889,6,30,0.2,9,10,0.9,5,35,40,15,10,3,2,16,-8,1,PHX,79,28,70,0.4,9,26,0.3461538461538461,14,18,0.7777777777777778,5,37,42,19,6,6,5,11,78.98886904761905,78.98886904761905,105.31849206349206,89.88608250258287,100.01409179864855,-3,2022-03-08,20,23.666666666666668
504,OKC,OKC vs. MIL,2022-03-08,L,36,93,34,62,0.5483870967741935,13,27,0.4814814814814814,12,17,0.7058823529411765,4,23,27,21,12,4,2,17,-12,1,MIL,105,38,74,0.5135135135135135,13,29,0.4482758620689655,16,20,0.8,14,26,40,24,10,7,4,14,77.1150990990991,77.1150990990991,102.82013213213213,120.59895025290382,136.16010512424623,-27,2022-03-08,20,31.0
506,MIL,MIL @ OKC,2022-03-08,W,36,105,38,74,0.5135135135135135,13,29,0.4482758620689655,16,20,0.8,14,26,40,24,10,7,4,14,12,0,OKC,93,34,62,0.5483870967741935,13,27,0.4814814814814814,12,17,0.7058823529411765,4,23,27,21,12,4,2,17,77.1150990990991,77.1150990990991,102.82013213213213,136.16010512424623,120.59895025290382,27,2022-03-08,20,35.0
509,IND,IND vs. CLE,2022-03-08,L,36,98,39,71,0.5492957746478874,13,27,0.4814814814814814,7,11,0.6363636363636364,10,23,33,29,13,5,4,14,8,1,CLE,90,34,72,0.4722222222222222,6,26,0.2307692307692307,16,18,0.8888888888888888,11,21,32,22,7,9,5,12,75.20006641366224,75.20006641366224,100.26675521821632,130.31903384355988,119.68074536653457,-3,2022-03-08,20,32.666666666666664
511,CLE,CLE @ IND,2022-03-08,W,36,90,34,72,0.4722222222222222,6,26,0.2307692307692307,16,18,0.8888888888888888,11,21,32,22,7,9,5,12,-8,0,IND,98,39,71,0.5492957746478874,13,27,0.4814814814814814,7,11,0.6363636363636364,10,23,33,29,13,5,4,14,75.20006641366224,75.20006641366224,100.26675521821632,119.68074536653457,130.31903384355988,3,2022-03-08,20,30.0
512,CHA,CHA vs. BKN,2022-03-08,L,36,84,31,64,0.484375,10,30,0.3333333333333333,12,16,0.75,4,24,28,19,11,6,3,14,-16,1,BKN,100,36,66,0.5454545454545454,14,28,0.5,14,18,0.7777777777777778,5,25,30,27,9,6,4,14,76.59758620689655,76.59758620689655,102.13011494252873,109.66403010808841,130.55241679534333,-11,2022-03-08,20,28.0
513,BKN,BKN @ CHA,2022-03-08,W,36,100,36,66,0.5454545454545454,14,28,0.5,14,18,0.7777777777777778,5,25,30,27,9,6,4,14,16,0,CHA,84,31,64,0.484375,10,30,0.3333333333333333,12,16,0.75,4,24,28,19,11,6,3,14,76.59758620689655,76.59758620689655,102.13011494252873,130.55241679534333,109.66403010808841,11,2022-03-08,20,33.333333333333336
514,UTA,UTA @ DAL,2022-03-07,L,36,68,27,63,0.4285714285714285,8,23,0.3478260869565217,6,9,0.6666666666666666,9,23,32,16,12,4,4,11,-17,0,DAL,85,32,69,0.463768115942029,15,37,0.4054054054054054,6,6,1.0,7,26,33,14,7,8,2,12,68.92859523809523,68.92859523809523,91.90479365079364,98.65281566396698,123.31601957995872,-8,2022-03-07,20,22.666666666666668
515,SAS,SAS vs. LAL,2022-03-07,W,36,95,38,68,0.5588235294117647,8,23,0.3478260869565217,11,22,0.5,9,25,34,24,11,4,3,14,3,1,LAL,92,36,68,0.5294117647058824,6,19,0.3157894736842105,14,19,0.7368421052631579,7,25,32,17,11,5,0,20,79.20647058823529,79.20647058823529,105.60862745098038,119.93969595472743,116.15212660878865,7,2022-03-07,20,31.666666666666668
516,SAC,SAC vs. NYK,2022-03-07,L,36,87,30,61,0.4918032786885246,9,23,0.391304347826087,18,24,0.75,3,32,35,19,10,2,1,14,-5,1,NYK,92,33,74,0.4459459459459459,11,32,0.34375,15,19,0.7894736842105263,9,28,37,11,4,6,6,20,76.68,76.68,102.24000000000001,113.4585289514867,119.97913406364108,-16,2022-03-07,20,29.0
518,PHI,PHI vs. CHI,2022-03-07,W,36,88,29,58,0.5,7,19,0.3684210526315789,23,29,0.7931034482758621,4,23,27,21,7,4,2,11,11,1,CHI,77,30,68,0.4411764705882353,6,20,0.3,11,14,0.7857142857142857,12,27,39,15,11,3,1,20,71.6277788018433,71.6277788018433,95.50370506912441,122.85736270483842,107.50019236673363,15,2022-03-07,20,29.333333333333332
519,NYK,NYK @ SAC,2022-03-07,W,36,92,33,74,0.4459459459459459,11,32,0.34375,15,19,0.7894736842105263,9,28,37,11,4,6,6,20,5,0,SAC,87,30,61,0.4918032786885246,9,23,0.391304347826087,18,24,0.75,3,32,35,19,10,2,1,14,76.68,76.68,102.24000000000001,119.97913406364108,113.4585289514867,16,2022-03-07,20,30.666666666666668
521,MIA,MIA vs. HOU,2022-03-07,W,36,90,35,65,0.5384615384615384,11,24,0.4583333333333333,9,12,0.75,8,29,37,19,12,2,4,12,12,1,HOU,78,28,64,0.4375,11,33,0.3333333333333333,11,17,0.6470588235294118,5,18,23,18,7,6,2,17,72.02918552036198,72.02918552036198,96.0389140271493,124.9493512245225,108.2894377279195,17,2022-03-07,20,30.0
522,LAL,LAL @ SAS,2022-03-07,L,36,92,36,68,0.5294117647058824,6,19,0.3157894736842105,14,19,0.7368421052631579,7,25,32,17,11,5,0,20,-3,0,SAS,95,38,68,0.5588235294117647,8,23,0.3478260869565217,11,22,0.5,9,25,34,24,11,4,3,14,79.20647058823529,79.20647058823529,105.60862745098038,116.15212660878865,119.93969595472743,-7,2022-03-07,20,30.666666666666668
523,HOU,HOU @ MIA,2022-03-07,L,36,78,28,64,0.4375,11,33,0.3333333333333333,11,17,0.6470588235294118,5,18,23,18,7,6,2,17,-12,0,MIA,90,35,65,0.5384615384615384,11,24,0.4583333333333333,9,12,0.75,8,29,37,19,12,2,4,12,72.02918552036198,72.02918552036198,96.0389140271493,108.2894377279195,124.9493512245225,-17,2022-03-07,20,26.0
524,GSW,GSW @ DEN,2022-03-07,L,36,101,37,69,0.5362318840579711,14,33,0.4242424242424242,13,16,0.8125,6,21,27,26,9,4,0,19,-3,0,DEN,104,38,64,0.59375,9,23,0.391304347826087,19,26,0.7307692307692307,4,26,30,34,7,5,3,18,77.46440000000001,77.46440000000001,103.28586666666668,130.3824724647709,134.25521917164528,-7,2022-03-07,20,33.666666666666664
525,DET,DET vs. ATL,2022-03-07,W,36,78,31,67,0.4626865671641791,9,23,0.391304347826087,7,9,0.7777777777777778,11,23,34,19,11,4,2,18,2,1,ATL,76,30,62,0.4838709677419355,7,22,0.3181818181818182,9,13,0.6923076923076923,7,23,30,20,10,3,4,15,69.1741568627451,69.1741568627451,92.23220915032678,112.75887345438424,109.86762028888721,0,2022-03-07,20,26.0
526,DEN,DEN vs. GSW,2022-03-07,W,36,104,38,64,0.59375,9,23,0.391304347826087,19,26,0.7307692307692307,4,26,30,34,7,5,3,18,3,1,GSW,101,37,69,0.5362318840579711,14,33,0.4242424242424242,13,16,0.8125,6,21,27,26,9,4,0,19,77.46440000000001,77.46440000000001,103.28586666666668,134.25521917164528,130.3824724647709,7,2022-03-07,20,34.666666666666664
527,DAL,DAL vs. UTA,2022-03-07,W,36,85,32,69,0.463768115942029,15,37,0.4054054054054054,6,6,1.0,7,26,33,14,7,8,2,12,17,1,UTA,68,27,63,0.4285714285714285,8,23,0.3478260869565217,6,9,0.6666666666666666,9,23,32,16,12,4,4,11,68.92859523809523,68.92859523809523,91.90479365079364,123.31601957995872,98.65281566396698,8,2022-03-07,20,28.333333333333332
528,CHI,CHI @ PHI,2022-03-07,L,36,77,30,68,0.4411764705882353,6,20,0.3,11,14,0.7857142857142857,12,27,39,15,11,3,1,20,-11,0,PHI,88,29,58,0.5,7,19,0.3684210526315789,23,29,0.7931034482758621,4,23,27,21,7,4,2,11,71.6277788018433,71.6277788018433,95.50370506912441,107.50019236673363,122.85736270483842,-15,2022-03-07,20,25.666666666666668
529,ATL,ATL @ DET,2022-03-07,L,36,76,30,62,0.4838709677419355,7,22,0.3181818181818182,9,13,0.6923076923076923,7,23,30,20,10,3,4,15,-2,0,DET,78,31,67,0.4626865671641791,9,23,0.391304347826087,7,9,0.7777777777777778,11,23,34,19,11,4,2,18,69.1741568627451,69.1741568627451,92.23220915032678,109.86762028888721,112.75887345438424,0,2022-03-07,20,25.333333333333332
530,WAS,WAS vs. IND,2022-03-06,W,36,96,33,64,0.515625,12,29,0.4137931034482758,18,22,0.8181818181818182,3,23,26,25,5,6,1,11,9,1,IND,87,31,63,0.492063492063492,7,22,0.3181818181818182,18,20,0.9,6,28,34,22,10,3,4,15,74.25293103448276,74.25293103448276,99.003908045977,129.28782562861792,117.167091975935,10,2022-03-06,19,32.0
531,UTA,UTA @ OKC,2022-03-06,W,36,91,31,65,0.4769230769230769,19,39,0.4871794871794871,10,12,0.8333333333333334,6,30,36,21,10,3,4,15,15,0,OKC,76,30,72,0.4166666666666667,5,29,0.1724137931034483,11,11,1.0,8,26,34,14,7,10,5,13,73.45884868421052,73.45884868421052,97.94513157894735,123.87888134647531,103.45928552013324,13,2022-03-06,19,30.333333333333332
532,TOR,TOR @ CLE,2022-03-06,L,36,62,24,77,0.3116883116883117,2,18,0.1111111111111111,12,19,0.631578947368421,14,27,41,9,5,11,2,14,-11,0,CLE,73,28,66,0.4242424242424242,9,31,0.2903225806451613,8,14,0.5714285714285714,11,38,49,19,17,3,7,14,75.58096153846154,75.58096153846154,100.77461538461537,82.03124006096367,96.58516974919915,-8,2022-03-06,19,20.666666666666668
533,PHX,PHX @ MIL,2022-03-06,L,36,90,37,71,0.5211267605633803,9,23,0.391304347826087,7,9,0.7777777777777778,4,19,23,24,7,7,4,14,-1,0,MIL,91,33,67,0.4925373134328358,9,24,0.375,16,21,0.7619047619047619,12,27,39,24,13,6,2,14,75.61161290322582,75.61161290322582,100.81548387096775,119.02933497158652,120.3518831379375,-10,2022-03-06,19,30.0
534,OKC,OKC vs. UTA,2022-03-06,L,36,76,30,72,0.4166666666666667,5,29,0.1724137931034483,11,11,1.0,8,26,34,14,7,10,5,13,-15,1,UTA,91,31,65,0.4769230769230769,19,39,0.4871794871794871,10,12,0.8333333333333334,6,30,36,21,10,3,4,15,73.45884868421052,73.45884868421052,97.94513157894735,103.45928552013324,123.87888134647531,-13,2022-03-06,19,25.333333333333332
535,NYK,NYK @ LAC,2022-03-06,W,36,80,29,69,0.4202898550724637,8,22,0.3636363636363636,14,24,0.5833333333333334,13,31,44,13,6,3,5,11,12,0,LAC,68,24,68,0.3529411764705882,9,26,0.3461538461538461,11,14,0.7857142857142857,9,30,39,13,8,2,3,20,71.33373255813953,71.33373255813953,95.11164341085271,112.14890505666047,95.3265692981614,23,2022-03-06,19,26.666666666666668
536,NOP,NOP @ DEN,2022-03-06,L,36,94,34,69,0.4927536231884058,11,24,0.4583333333333333,15,19,0.7894736842105263,7,27,34,23,8,7,2,16,10,0,DEN,84,31,62,0.5,7,26,0.2692307692307692,15,20,0.75,7,25,32,20,11,3,6,15,75.28934742647058,75.28934742647058,100.38579656862744,124.85165991351259,111.56956843335169,0,2022-03-06,19,31.333333333333332
537,MIL,MIL vs. PHX,2022-03-06,W,36,91,33,67,0.4925373134328358,9,24,0.375,16,21,0.7619047619047619,12,27,39,24,13,6,2,14,1,1,PHX,90,37,71,0.5211267605633803,9,23,0.391304347826087,7,9,0.7777777777777778,4,19,23,24,7,7,4,14,75.61161290322582,75.61161290322582,100.81548387096775,120.3518831379375,119.02933497158652,10,2022-03-06,19,30.333333333333332
538,MEM,MEM @ HOU,2022-03-06,L,36,92,37,74,0.5,5,19,0.2631578947368421,13,19,0.6842105263157895,7,23,30,23,8,12,3,20,0,0,HOU,92,32,60,0.5333333333333333,10,27,0.3703703703703703,18,25,0.72,5,28,33,16,16,2,3,14,81.166,81.166,108.22133333333332,113.34795357662075,113.34795357662075,-11,2022-03-06,19,30.666666666666668
539,LAC,LAC vs. NYK,2022-03-06,L,36,68,24,68,0.3529411764705882,9,26,0.3461538461538461,11,14,0.7857142857142857,9,30,39,13,8,2,3,20,-12,1,NYK,80,29,69,0.4202898550724637,8,22,0.3636363636363636,14,24,0.5833333333333334,13,31,44,13,6,3,5,11,71.33373255813953,71.33373255813953,95.11164341085271,95.3265692981614,112.14890505666047,-23,2022-03-06,19,22.666666666666668
540,IND,IND @ WAS,2022-03-06,L,36,87,31,63,0.492063492063492,7,22,0.3181818181818182,18,20,0.9,6,28,34,22,10,3,4,15,-9,0,WAS,96,33,64,0.515625,12,29,0.4137931034482758,18,22,0.8181818181818182,3,23,26,25,5,6,1,11,74.25293103448276,74.25293103448276,99.003908045977,117.167091975935,129.28782562861792,-10,2022-03-06,19,29.0
541,HOU,HOU vs. MEM,2022-03-06,W,36,92,32,60,0.5333333333333333,10,27,0.3703703703703703,18,25,0.72,5,28,33,16,16,2,3,14,0,1,MEM,92,37,74,0.5,5,19,0.2631578947368421,13,19,0.6842105263157895,7,23,30,23,8,12,3,20,81.166,81.166,108.22133333333332,113.34795357662075,113.34795357662075,11,2022-03-06,19,30.666666666666668
542,DEN,DEN vs. NOP,2022-03-06,W,36,84,31,62,0.5,7,26,0.2692307692307692,15,20,0.75,7,25,32,20,11,3,6,15,-10,1,NOP,94,34,69,0.4927536231884058,11,24,0.4583333333333333,15,19,0.7894736842105263,7,27,34,23,8,7,2,16,75.28934742647058,75.28934742647058,100.38579656862744,111.56956843335169,124.85165991351259,0,2022-03-06,19,28.0
543,CLE,CLE vs. TOR,2022-03-06,W,36,73,28,66,0.4242424242424242,9,31,0.2903225806451613,8,14,0.5714285714285714,11,38,49,19,17,3,7,14,11,1,TOR,62,24,77,0.3116883116883117,2,18,0.1111111111111111,12,19,0.631578947368421,14,27,41,9,5,11,2,14,75.58096153846154,75.58096153846154,100.77461538461537,96.58516974919915,82.03124006096367,8,2022-03-06,19,24.333333333333332
544,BOS,BOS vs. BKN,2022-03-06,W,36,89,30,63,0.4761904761904761,13,27,0.4814814814814814,16,22,0.7272727272727273,6,21,27,21,9,6,6,15,-1,1,BKN,90,34,68,0.5,9,20,0.45,13,15,0.8666666666666667,9,27,36,18,11,6,2,16,74.233,74.233,98.97733333333333,119.89277006183232,121.23987983780798,6,2022-03-06,19,29.666666666666668
545,BKN,BKN @ BOS,2022-03-06,L,36,90,34,68,0.5,9,20,0.45,13,15,0.8666666666666667,9,27,36,18,11,6,2,16,1,0,BOS,89,30,63,0.4761904761904761,13,27,0.4814814814814814,16,22,0.7272727272727273,6,21,27,21,9,6,6,15,74.233,74.233,98.97733333333333,121.23987983780798,119.89277006183232,-6,2022-03-06,19,30.0
546,SAS,SAS @ CHA,2022-03-05,L,36,97,36,71,0.5070422535211268,11,27,0.4074074074074074,14,17,0.8235294117647058,7,30,37,25,9,4,4,11,-2,0,CHA,99,38,75,0.5066666666666667,14,34,0.4117647058823529,9,15,0.6,7,29,36,26,6,8,2,14,79.51402777777778,79.51402777777778,106.01870370370371,121.9910532907366,124.50633274003013,-6,2022-03-05,19,32.333333333333336
547,SAC,SAC @ DAL,2022-03-05,L,36,92,37,75,0.4933333333333333,8,19,0.4210526315789473,10,13,0.7692307692307693,9,28,37,20,13,4,1,23,7,0,DAL,85,29,61,0.4754098360655737,9,23,0.391304347826087,18,24,0.75,6,22,28,18,8,5,2,17,76.97656546489563,76.97656546489563,102.63542061986084,119.51689380316097,110.42321710074657,-1,2022-03-05,19,30.666666666666668
548,POR,POR @ MIN,2022-03-05,L,36,101,34,68,0.5,12,27,0.4444444444444444,21,24,0.875,7,24,31,20,11,4,1,16,-8,0,MIN,109,39,70,0.5571428571428572,14,32,0.4375,17,22,0.7727272727272727,9,25,34,29,7,7,6,16,78.69775568181818,78.69775568181818,104.9303409090909,128.33911097586025,138.50458511256204,-14,2022-03-05,19,33.666666666666664
549,PHI,PHI @ MIA,2022-03-05,L,36,68,25,64,0.390625,6,28,0.2142857142857142,12,15,0.8,11,21,32,12,10,8,4,12,-5,0,MIA,73,25,52,0.4807692307692308,9,20,0.45,14,17,0.8235294117647058,3,21,24,14,12,4,2,15,66.42203125,66.42203125,88.56270833333333,102.3756707229576,109.9032935702339,-17,2022-03-05,19,22.666666666666668
551,MIN,MIN vs. POR,2022-03-05,W,36,109,39,70,0.5571428571428572,14,32,0.4375,17,22,0.7727272727272727,9,25,34,29,7,7,6,16,8,1,POR,101,34,68,0.5,12,27,0.4444444444444444,21,24,0.875,7,24,31,20,11,4,1,16,78.69775568181818,78.69775568181818,104.9303409090909,138.50458511256204,128.33911097586025,14,2022-03-05,19,36.333333333333336
